"LOCATION","Country","SUBJECT","Subject","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NZL","New Zealand","YVPOBIL1_ST","Births","A","Annual","2001","2001","PER","Persons","3","Thousands",,,55.8,,
"NZL","New Zealand","YVPOBIL1_ST","Births","A","Annual","2002","2002","PER","Persons","3","Thousands",,,54,,
"NZL","New Zealand","YVPOBIL1_ST","Births","A","Annual","2003","2003","PER","Persons","3","Thousands",,,56.1,,
"NZL","New Zealand","YVPOBIL1_ST","Births","A","Annual","2004","2004","PER","Persons","3","Thousands",,,58,,
"NZL","New Zealand","YVPOBIL1_ST","Births","A","Annual","2005","2005","PER","Persons","3","Thousands",,,58,,
"NZL","New Zealand","YVPOBIL1_ST","Births","A","Annual","2006","2006","PER","Persons","3","Thousands",,,60,,
"NZL","New Zealand","YVPOBIL1_ST","Births","A","Annual","2007","2007","PER","Persons","3","Thousands",,,64,,
"NZL","New Zealand","YVPOBIL1_ST","Births","A","Annual","2008","2008","PER","Persons","3","Thousands",,,64.5,,
"NZL","New Zealand","YVPOBIL1_ST","Births","A","Annual","2009","2009","PER","Persons","3","Thousands",,,64.2,,
"NZL","New Zealand","YVPOBIL1_ST","Births","A","Annual","2010","2010","PER","Persons","3","Thousands",,,64.5,,
"NZL","New Zealand","YVPOBIL1_ST","Births","A","Annual","2011","2011","PER","Persons","3","Thousands",,,62.3,,
"NZL","New Zealand","YVPOBIL1_ST","Births","A","Annual","2012","2012","PER","Persons","3","Thousands",,,62.4,,
"NZL","New Zealand","YVPOBIL1_ST","Births","A","Annual","2013","2013","PER","Persons","3","Thousands",,,59.2,,
"NZL","New Zealand","YVPOBIL1_ST","Births","A","Annual","2014","2014","PER","Persons","3","Thousands",,,57.9,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","1993","1993","PER","Persons","3","Thousands",,,27.1,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","1994","1994","PER","Persons","3","Thousands",,,27,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","1995","1995","PER","Persons","3","Thousands",,,27.8,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","1996","1996","PER","Persons","3","Thousands",,,28.3,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","1997","1997","PER","Persons","3","Thousands",,,27.5,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","1998","1998","PER","Persons","3","Thousands",,,26.2,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","1999","1999","PER","Persons","3","Thousands",,,28.1,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2000","2000","PER","Persons","3","Thousands",,,26.7,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2001","2001","PER","Persons","3","Thousands",,,27.8,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2002","2002","PER","Persons","3","Thousands",,,28.1,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2003","2003","PER","Persons","3","Thousands",,,28,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2004","2004","PER","Persons","3","Thousands",,,28,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2005","2005","PER","Persons","3","Thousands",,,27,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2006","2006","PER","Persons","3","Thousands",,,28.4,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2007","2007","PER","Persons","3","Thousands",,,28.2,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2008","2008","PER","Persons","3","Thousands",,,29.1,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2009","2009","PER","Persons","3","Thousands",,,28.9,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2010","2010","PER","Persons","3","Thousands",,,28.5,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2011","2011","PER","Persons","3","Thousands",,,30.2,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2012","2012","PER","Persons","3","Thousands",,,30.1,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2013","2013","PER","Persons","3","Thousands",,,29.4,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2014","2014","PER","Persons","3","Thousands",,,30.9,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","1993","1993","PER","Persons","3","Thousands",,,31.7,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","1994","1994","PER","Persons","3","Thousands",,,30.3,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","1995","1995","PER","Persons","3","Thousands",,,29.9,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","1996","1996","PER","Persons","3","Thousands",,,29,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","1997","1997","PER","Persons","3","Thousands",,,30.1,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","1998","1998","PER","Persons","3","Thousands",,,29.1,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","1999","1999","PER","Persons","3","Thousands",,,29,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2000","2000","PER","Persons","3","Thousands",,,29.9,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2001","2001","PER","Persons","3","Thousands",,,28,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2002","2002","PER","Persons","3","Thousands",,,25.9,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2003","2003","PER","Persons","3","Thousands",,,28.1,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2004","2004","PER","Persons","3","Thousands",,,30,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2005","2005","PER","Persons","3","Thousands",,,31,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2006","2006","PER","Persons","3","Thousands",,,31.6,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2007","2007","PER","Persons","3","Thousands",,,35.8,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2008","2008","PER","Persons","3","Thousands",,,35.4,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2009","2009","PER","Persons","3","Thousands",,,35.3,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2010","2010","PER","Persons","3","Thousands",,,36,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2011","2011","PER","Persons","3","Thousands",,,32.1,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2012","2012","PER","Persons","3","Thousands",,,32.3,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2013","2013","PER","Persons","3","Thousands",,,29.8,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2014","2014","PER","Persons","3","Thousands",,,27,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","1993","1993",,,"0","Units",,,14,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","1994","1994",,,"0","Units",,,19.9,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","1995","1995",,,"0","Units",,,28.5,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","1996","1996",,,"0","Units",,,24.8,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","1997","1997",,,"0","Units",,,7.6,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","1998","1998",,,"0","Units",,,-6.3,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","1999","1999",,,"0","Units",,,-9,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2000","2000",,,"0","Units",,,-11.3,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2001","2001",,,"0","Units",,,9.7,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2002","2002",,,"0","Units",,,38.2,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2003","2003",,,"0","Units",,,34.9,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2004","2004",,,"0","Units",,,15,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2005","2005",,,"0","Units",,,7,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2006","2006",,,"0","Units",,,14.6,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2007","2007",,,"0","Units",,,5.5,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2008","2008",,,"0","Units",,,3.8,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2009","2009",,,"0","Units",,,21.3,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2010","2010",,,"0","Units",,,10.5,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2011","2011",,,"0","Units",,,-1.9,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2012","2012",,,"0","Units",,,-1.2,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2013","2013",,,"0","Units",,,22.5,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2014","2014",,,"0","Units",,,50.9,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","1993","1993","PER","Persons","3","Thousands",,,0,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","1994","1994","PER","Persons","3","Thousands",,,0.1,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","1995","1995","PER","Persons","3","Thousands",,,0.1,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","1996","1996","PER","Persons","3","Thousands",,,1,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","1997","1997","PER","Persons","3","Thousands",,,2.6,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","1998","1998","PER","Persons","3","Thousands",,,3,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","1999","1999","PER","Persons","3","Thousands",,,3,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2000","2000","PER","Persons","3","Thousands",,,3.2,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2001","2001","PER","Persons","3","Thousands",,,5,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2002","2002","PER","Persons","3","Thousands",,,9,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2003","2003","PER","Persons","3","Thousands",,,9,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2004","2004","PER","Persons","3","Thousands",,,7,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2005","2005","PER","Persons","3","Thousands",,,9,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2006","2006","PER","Persons","3","Thousands",,,2,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2007","2007","PER","Persons","3","Thousands",,,-4.7,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2008","2008","PER","Persons","3","Thousands",,,-4.7,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2009","2009","PER","Persons","3","Thousands",,,-4.7,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2010","2010","PER","Persons","3","Thousands",,,-4.7,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2011","2011","PER","Persons","3","Thousands",,,-4.7,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2012","2012","PER","Persons","3","Thousands",,,-4.7,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2013","2013","PER","Persons","3","Thousands",,,-2.3,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2014","2014","PER","Persons","3","Thousands",,,0,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","1993","1993","_1000","Per thousand","0","Units",,,12.78304,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","1994","1994","_1000","Per thousand","0","Units",,,13.88333,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","1995","1995","_1000","Per thousand","0","Units",,,15.90776,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","1996","1996","_1000","Per thousand","0","Units",,,14.67457,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","1997","1997","_1000","Per thousand","0","Units",,,10.65433,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","1998","1998","_1000","Per thousand","0","Units",,,6.761006,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","1999","1999","_1000","Per thousand","0","Units",,,5.989583,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2000","2000","_1000","Per thousand","0","Units",,,5.644743,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2001","2001","_1000","Per thousand","0","Units",,,10.96418,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2002","2002","_1000","Per thousand","0","Units",,,18.49228,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2003","2003","_1000","Per thousand","0","Units",,,17.88375,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2004","2004","_1000","Per thousand","0","Units",,,12.72016,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2005","2005","_1000","Per thousand","0","Units",,,11.35952,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2006","2006","_1000","Per thousand","0","Units",,,11.51719,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2007","2007","_1000","Per thousand","0","Units",,,8.657804,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2008","2008","_1000","Per thousand","0","Units",,,8.092893,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2009","2009","_1000","Per thousand","0","Units",,,12.05239,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2010","2010","_1000","Per thousand","0","Units",,,9.602573,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2011","2011","_1000","Per thousand","0","Units",,,5.813092,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2012","2012","_1000","Per thousand","0","Units",,,5.9828,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2013","2013","_1000","Per thousand","0","Units",,,11.23381,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2014","2014","_1000","Per thousand","0","Units",,,17.25455,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","1993","1993","_1000","Per thousand","0","Units",,,16.44732,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","1994","1994","_1000","Per thousand","0","Units",,,15.8154,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","1995","1995","_1000","Per thousand","0","Units",,,15.69022,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","1996","1996","_1000","Per thousand","0","Units",,,15.34404,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","1997","1997","_1000","Per thousand","0","Units",,,15.22802,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","1998","1998","_1000","Per thousand","0","Units",,,14.49161,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","1999","1999","_1000","Per thousand","0","Units",,,14.86979,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2000","2000","_1000","Per thousand","0","Units",,,14.65562,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2001","2001","_1000","Per thousand","0","Units",,,14.3279,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2002","2002","_1000","Per thousand","0","Units",,,13.66051,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2003","2003","_1000","Per thousand","0","Units",,,13.93443,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2004","2004","_1000","Per thousand","0","Units",,,14.18787,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2005","2005","_1000","Per thousand","0","Units",,,14.01813,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2006","2006","_1000","Per thousand","0","Units",,,14.33675,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2007","2007","_1000","Per thousand","0","Units",,,15.13933,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2008","2008","_1000","Per thousand","0","Units",,,15.13019,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2009","2009","_1000","Per thousand","0","Units",,,14.90874,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2010","2010","_1000","Per thousand","0","Units",,,14.81737,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2011","2011","_1000","Per thousand","0","Units",,,14.20218,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2012","2012","_1000","Per thousand","0","Units",,,14.14116,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2013","2013","_1000","Per thousand","0","Units",,,13.30083,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2014","2014","_1000","Per thousand","0","Units",,,12.82463,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","1993","1993","_1000","Per thousand","0","Units",,,7.580314,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","1994","1994","_1000","Per thousand","0","Units",,,7.452285,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","1995","1995","_1000","Per thousand","0","Units",,,7.559586,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","1996","1996","_1000","Per thousand","0","Units",,,7.578293,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","1997","1997","_1000","Per thousand","0","Units",,,7.270324,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","1998","1998","_1000","Per thousand","0","Units",,,6.865828,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","1999","1999","_1000","Per thousand","0","Units",,,7.317708,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2000","2000","_1000","Per thousand","0","Units",,,6.913517,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2001","2001","_1000","Per thousand","0","Units",,,7.138272,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2002","2002","_1000","Per thousand","0","Units",,,7.108525,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2003","2003","_1000","Per thousand","0","Units",,,6.954794,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2004","2004","_1000","Per thousand","0","Units",,,6.849315,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2005","2005","_1000","Per thousand","0","Units",,,6.52568,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2006","2006","_1000","Per thousand","0","Units",,,6.78606,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2007","2007","_1000","Per thousand","0","Units",,,6.670767,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2008","2008","_1000","Per thousand","0","Units",,,6.826179,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2009","2009","_1000","Per thousand","0","Units",,,6.711254,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2010","2010","_1000","Per thousand","0","Units",,,6.547209,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2011","2011","_1000","Per thousand","0","Units",,,6.884525,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2012","2012","_1000","Per thousand","0","Units",,,6.821298,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2013","2013","_1000","Per thousand","0","Units",,,6.60548,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2014","2014","_1000","Per thousand","0","Units",,,6.844233,,
"NZL","New Zealand","YVPOI2R1_ST","Natural increase rate","A","Annual","1993","1993","_1000","Per thousand","0","Units",,,8.867009,,
"NZL","New Zealand","YVPOI2R1_ST","Natural increase rate","A","Annual","1994","1994","_1000","Per thousand","0","Units",,,8.363119,,
"NZL","New Zealand","YVPOI2R1_ST","Natural increase rate","A","Annual","1995","1995","_1000","Per thousand","0","Units",,,8.130634,,
"NZL","New Zealand","YVPOI2R1_ST","Natural increase rate","A","Annual","1996","1996","_1000","Per thousand","0","Units",,,7.765742,,
"NZL","New Zealand","YVPOI2R1_ST","Natural increase rate","A","Annual","1997","1997","_1000","Per thousand","0","Units",,,7.9577,,
"NZL","New Zealand","YVPOI2R1_ST","Natural increase rate","A","Annual","1998","1998","_1000","Per thousand","0","Units",,,7.625786,,
"NZL","New Zealand","YVPOI2R1_ST","Natural increase rate","A","Annual","1999","1999","_1000","Per thousand","0","Units",,,7.552083,,
"NZL","New Zealand","YVPOI2R1_ST","Natural increase rate","A","Annual","2000","2000","_1000","Per thousand","0","Units",,,7.742103,,
"NZL","New Zealand","YVPOI2R1_ST","Natural increase rate","A","Annual","2001","2001","_1000","Per thousand","0","Units",,,7.189626,,
"NZL","New Zealand","YVPOI2R1_ST","Natural increase rate","A","Annual","2002","2002","_1000","Per thousand","0","Units",,,6.551986,,
"NZL","New Zealand","YVPOI2R1_ST","Natural increase rate","A","Annual","2003","2003","_1000","Per thousand","0","Units",,,6.979632,,
"NZL","New Zealand","YVPOI2R1_ST","Natural increase rate","A","Annual","2004","2004","_1000","Per thousand","0","Units",,,7.338552,,
"NZL","New Zealand","YVPOI2R1_ST","Natural increase rate","A","Annual","2005","2005","_1000","Per thousand","0","Units",,,7.492447,,
"NZL","New Zealand","YVPOI2R1_ST","Natural increase rate","A","Annual","2006","2006","_1000","Per thousand","0","Units",,,7.550686,,
"NZL","New Zealand","YVPOI2R1_ST","Natural increase rate","A","Annual","2007","2007","_1000","Per thousand","0","Units",,,8.468562,,
"NZL","New Zealand","YVPOI2R1_ST","Natural increase rate","A","Annual","2008","2008","_1000","Per thousand","0","Units",,,8.304011,,
"NZL","New Zealand","YVPOI2R1_ST","Natural increase rate","A","Annual","2009","2009","_1000","Per thousand","0","Units",,,8.197483,,
"NZL","New Zealand","YVPOI2R1_ST","Natural increase rate","A","Annual","2010","2010","_1000","Per thousand","0","Units",,,8.270159,,
"NZL","New Zealand","YVPOI2R1_ST","Natural increase rate","A","Annual","2011","2011","_1000","Per thousand","0","Units",,,7.317657,,
"NZL","New Zealand","YVPOI2R1_ST","Natural increase rate","A","Annual","2012","2012","_1000","Per thousand","0","Units",,,7.319864,,
"NZL","New Zealand","YVPOI2R1_ST","Natural increase rate","A","Annual","2013","2013","_1000","Per thousand","0","Units",,,6.69535,,
"NZL","New Zealand","YVPOI2R1_ST","Natural increase rate","A","Annual","2014","2014","_1000","Per thousand","0","Units",,,5.980398,,
"NZL","New Zealand","YVPOMIR1_ST","Net migration rate","A","Annual","1993","1993","_1000","Per thousand","0","Units",,,3.916029,,
"NZL","New Zealand","YVPOMIR1_ST","Net migration rate","A","Annual","1994","1994","_1000","Per thousand","0","Units",,,5.49261,,
"NZL","New Zealand","YVPOMIR1_ST","Net migration rate","A","Annual","1995","1995","_1000","Per thousand","0","Units",,,7.749936,,
"NZL","New Zealand","YVPOMIR1_ST","Net migration rate","A","Annual","1996","1996","_1000","Per thousand","0","Units",,,6.641048,,
"NZL","New Zealand","YVPOMIR1_ST","Net migration rate","A","Annual","1997","1997","_1000","Per thousand","0","Units",,,2.009253,,
"NZL","New Zealand","YVPOMIR1_ST","Net migration rate","A","Annual","1998","1998","_1000","Per thousand","0","Units",,,-1.650943,,
"NZL","New Zealand","YVPOMIR1_ST","Net migration rate","A","Annual","1999","1999","_1000","Per thousand","0","Units",,,-2.34375,,
"NZL","New Zealand","YVPOMIR1_ST","Net migration rate","A","Annual","2000","2000","_1000","Per thousand","0","Units",,,-2.925945,,
"NZL","New Zealand","YVPOMIR1_ST","Net migration rate","A","Annual","2001","2001","_1000","Per thousand","0","Units",,,2.490692,,
"NZL","New Zealand","YVPOMIR1_ST","Net migration rate","A","Annual","2002","2002","_1000","Per thousand","0","Units",,,9.663547,,
"NZL","New Zealand","YVPOMIR1_ST","Net migration rate","A","Annual","2003","2003","_1000","Per thousand","0","Units",,,8.668653,,
"NZL","New Zealand","YVPOMIR1_ST","Net migration rate","A","Annual","2004","2004","_1000","Per thousand","0","Units",,,3.669276,,
"NZL","New Zealand","YVPOMIR1_ST","Net migration rate","A","Annual","2005","2005","_1000","Per thousand","0","Units",,,1.691843,,
"NZL","New Zealand","YVPOMIR1_ST","Net migration rate","A","Annual","2006","2006","_1000","Per thousand","0","Units",,,3.488608,,
"NZL","New Zealand","YVPOMIR1_ST","Net migration rate","A","Annual","2007","2007","_1000","Per thousand","0","Units",,,1.301036,,
"NZL","New Zealand","YVPOMIR1_ST","Net migration rate","A","Annual","2008","2008","_1000","Per thousand","0","Units",,,0.891391,,
"NZL","New Zealand","YVPOMIR1_ST","Net migration rate","A","Annual","2009","2009","_1000","Per thousand","0","Units",,,4.946356,,
"NZL","New Zealand","YVPOMIR1_ST","Net migration rate","A","Annual","2010","2010","_1000","Per thousand","0","Units",,,2.41213,,
"NZL","New Zealand","YVPOMIR1_ST","Net migration rate","A","Annual","2011","2011","_1000","Per thousand","0","Units",,,-0.4331324,,
"NZL","New Zealand","YVPOMIR1_ST","Net migration rate","A","Annual","2012","2012","_1000","Per thousand","0","Units",,,-0.2719454,,
"NZL","New Zealand","YVPOMIR1_ST","Net migration rate","A","Annual","2013","2013","_1000","Per thousand","0","Units",,,5.055214,,
"NZL","New Zealand","YVPOMIR1_ST","Net migration rate","A","Annual","2014","2014","_1000","Per thousand","0","Units",,,11.27416,,
"NOR","Norway","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1993","1993","PER","Persons","3","Thousands",,,4312,,
"NOR","Norway","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1994","1994","PER","Persons","3","Thousands",,,4337,,
"NOR","Norway","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1995","1995","PER","Persons","3","Thousands",,,4358.979,,
"NOR","Norway","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1996","1996","PER","Persons","3","Thousands",,,4381.335,,
"NOR","Norway","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1997","1997","PER","Persons","3","Thousands",,,4405.157,,
"NOR","Norway","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1998","1998","PER","Persons","3","Thousands",,,4431.464,,
