"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SGP","GINSURANCEPREM","TOT","MLN_USD","A","2014",30379.106,
"SGP","GINSURANCEPREM","TOT","MLN_USD","A","2015",30330.996,
"SGP","GINSURANCEPREM","TOT","MLN_USD","A","2016",33160.124,
"SGP","GINSURANCEPREM","TOT","MLN_USD","A","2017",36830.402,
"SVN","GINSURANCEPREM","TOT","MLN_USD","A","2007",2248.721,
"SVN","GINSURANCEPREM","TOT","MLN_USD","A","2008",2852.017,
"SVN","GINSURANCEPREM","TOT","MLN_USD","A","2009",3020.71,
"SVN","GINSURANCEPREM","TOT","MLN_USD","A","2010",2884.809,
"SVN","GINSURANCEPREM","TOT","MLN_USD","A","2011",3035.46,
"SVN","GINSURANCEPREM","TOT","MLN_USD","A","2012",2815.977,
"SVN","GINSURANCEPREM","TOT","MLN_USD","A","2013",2806.755,
"SVN","GINSURANCEPREM","TOT","MLN_USD","A","2014",2779.213,
"SVN","GINSURANCEPREM","TOT","MLN_USD","A","2015",2384.622,
"SVN","GINSURANCEPREM","TOT","MLN_USD","A","2016",2414.006,
"SVN","GINSURANCEPREM","TOT","MLN_USD","A","2017",2589.628,
"ZAF","GINSURANCEPREM","TOT","MLN_USD","A","2010",50271.799,
"ZAF","GINSURANCEPREM","TOT","MLN_USD","A","2011",56004.627,
"ZAF","GINSURANCEPREM","TOT","MLN_USD","A","2012",51451.511,
"ZAF","GINSURANCEPREM","TOT","MLN_USD","A","2013",54267.915,
"ZAF","GINSURANCEPREM","TOT","MLN_USD","A","2014",51526.567,
"ZAF","GINSURANCEPREM","TOT","MLN_USD","A","2015",47053.709,
"ZAF","GINSURANCEPREM","TOT","MLN_USD","A","2016",42472.512,
"URY","GINSURANCEPREM","TOT","MLN_USD","A","2012",1061.713,
"URY","GINSURANCEPREM","TOT","MLN_USD","A","2013",1208.333,
"URY","GINSURANCEPREM","TOT","MLN_USD","A","2014",1302.801,
"URY","GINSURANCEPREM","TOT","MLN_USD","A","2015",1277.474,
"URY","GINSURANCEPREM","TOT","MLN_USD","A","2017",1576.29,
"OECD","GINSURANCEPREM","TOT","MLN_USD","A","1993",1711275.758,
"OECD","GINSURANCEPREM","TOT","MLN_USD","A","1994",1850744.216,
"OECD","GINSURANCEPREM","TOT","MLN_USD","A","1995",2025592.851,
"OECD","GINSURANCEPREM","TOT","MLN_USD","A","1996",2036527.129,
"OECD","GINSURANCEPREM","TOT","MLN_USD","A","1997",2101855.451,
"OECD","GINSURANCEPREM","TOT","MLN_USD","A","1998",2180275.955,
"OECD","GINSURANCEPREM","TOT","MLN_USD","A","1999",2349429.009,
"OECD","GINSURANCEPREM","TOT","MLN_USD","A","2000",2507957.1,
"OECD","GINSURANCEPREM","TOT","MLN_USD","A","2001",2455739.398,
"OECD","GINSURANCEPREM","TOT","MLN_USD","A","2002",2757917.106,
"OECD","GINSURANCEPREM","TOT","MLN_USD","A","2003",3227297.057,
"OECD","GINSURANCEPREM","TOT","MLN_USD","A","2004",3558088.7,
"OECD","GINSURANCEPREM","TOT","MLN_USD","A","2005",3774773.843,
"OECD","GINSURANCEPREM","TOT","MLN_USD","A","2006",3976932.656,
"OECD","GINSURANCEPREM","TOT","MLN_USD","A","2007",4579251.726,
"OECD","GINSURANCEPREM","TOT","MLN_USD","A","2008",4523212.27,
"OECD","GINSURANCEPREM","TOT","MLN_USD","A","2009",4271503.41,
"OECD","GINSURANCEPREM","TOT","MLN_USD","A","2010",4342743.479,
"OECD","GINSURANCEPREM","TOT","MLN_USD","A","2011",4636577.487,
"OECD","GINSURANCEPREM","TOT","MLN_USD","A","2012",4689690.002,
"OECD","GINSURANCEPREM","TOT","MLN_USD","A","2013",4864516.738,
"OECD","GINSURANCEPREM","TOT","MLN_USD","A","2014",4949416.924,
"OECD","GINSURANCEPREM","TOT","MLN_USD","A","2015",4842891.421,
"OECD","GINSURANCEPREM","TOT","MLN_USD","A","2016",5123203.364,
"OECD","GINSURANCEPREM","TOT","MLN_USD","A","2017",5051855.486,
"IND","GINSURANCEPREM","TOT","MLN_USD","A","2011",71624.509,
"IND","GINSURANCEPREM","TOT","MLN_USD","A","2015",70878.067,
"IND","GINSURANCEPREM","TOT","MLN_USD","A","2017",100841.012,
"THA","GINSURANCEPREM","TOT","MLN_USD","A","2010",13527.951,
"THA","GINSURANCEPREM","TOT","MLN_USD","A","2011",15644.322,
"LVA","GINSURANCEPREM","TOT","MLN_USD","A","2009",511.833,
"LVA","GINSURANCEPREM","TOT","MLN_USD","A","2010",433.836,
"LVA","GINSURANCEPREM","TOT","MLN_USD","A","2011",554.746,
"LVA","GINSURANCEPREM","TOT","MLN_USD","A","2012",574.369,
"LVA","GINSURANCEPREM","TOT","MLN_USD","A","2013",625.325,
"LVA","GINSURANCEPREM","TOT","MLN_USD","A","2014",686.465,
"LVA","GINSURANCEPREM","TOT","MLN_USD","A","2015",589.048,
"LVA","GINSURANCEPREM","TOT","MLN_USD","A","2016",589.015,
"LVA","GINSURANCEPREM","TOT","MLN_USD","A","2017",727.87,
"PRY","GINSURANCEPREM","TOT","MLN_USD","A","2012",223.672,
"PRY","GINSURANCEPREM","TOT","MLN_USD","A","2013",366.938,
"PRY","GINSURANCEPREM","TOT","MLN_USD","A","2015",427.904,
"PRY","GINSURANCEPREM","TOT","MLN_USD","A","2016",368.02,
"PRY","GINSURANCEPREM","TOT","MLN_USD","A","2017",389.644,
"BRA","GINSURANCEPREM","TOT","MLN_USD","A","2014",69867.102,
"BRA","GINSURANCEPREM","TOT","MLN_USD","A","2015",55518.89,
"BRA","GINSURANCEPREM","TOT","MLN_USD","A","2016",58914.161,
"BRA","GINSURANCEPREM","TOT","MLN_USD","A","2017",66430.752,
"BOL","GINSURANCEPREM","TOT","MLN_USD","A","2012",316.357,
"BOL","GINSURANCEPREM","TOT","MLN_USD","A","2016",468.452,
"BOL","GINSURANCEPREM","TOT","MLN_USD","A","2017",499.083,
"CRI","GINSURANCEPREM","TOT","MLN_USD","A","2010",718.39,
"CRI","GINSURANCEPREM","TOT","MLN_USD","A","2011",793.393,
"CRI","GINSURANCEPREM","TOT","MLN_USD","A","2012",926.933,
"CRI","GINSURANCEPREM","TOT","MLN_USD","A","2013",1035.946,
"CRI","GINSURANCEPREM","TOT","MLN_USD","A","2014",1156.553,
"CRI","GINSURANCEPREM","TOT","MLN_USD","A","2015",1049.382,
"CRI","GINSURANCEPREM","TOT","MLN_USD","A","2016",1210.534,
"CRI","GINSURANCEPREM","TOT","MLN_USD","A","2017",1319.249,
"SLV","GINSURANCEPREM","TOT","MLN_USD","A","2011",477.7,
"SLV","GINSURANCEPREM","TOT","MLN_USD","A","2012",502.87,
"SLV","GINSURANCEPREM","TOT","MLN_USD","A","2013",546.14,
"SLV","GINSURANCEPREM","TOT","MLN_USD","A","2014",571.79,
"SLV","GINSURANCEPREM","TOT","MLN_USD","A","2015",608.62,
"SLV","GINSURANCEPREM","TOT","MLN_USD","A","2016",619.33,
"GTM","GINSURANCEPREM","TOT","MLN_USD","A","2012",610.808,
"GTM","GINSURANCEPREM","TOT","MLN_USD","A","2013",682.878,
"GTM","GINSURANCEPREM","TOT","MLN_USD","A","2014",749.371,
"GTM","GINSURANCEPREM","TOT","MLN_USD","A","2015",804.276,
"GTM","GINSURANCEPREM","TOT","MLN_USD","A","2016",855.815,
"GTM","GINSURANCEPREM","TOT","MLN_USD","A","2017",953.164,
"NIC","GINSURANCEPREM","TOT","MLN_USD","A","2012",138.257,
"NIC","GINSURANCEPREM","TOT","MLN_USD","A","2013",156.846,
"NIC","GINSURANCEPREM","TOT","MLN_USD","A","2014",177.774,
"NIC","GINSURANCEPREM","TOT","MLN_USD","A","2015",190.712,
"NIC","GINSURANCEPREM","TOT","MLN_USD","A","2016",204.33,
"PAN","GINSURANCEPREM","TOT","MLN_USD","A","2012",1159.38,
"PAN","GINSURANCEPREM","TOT","MLN_USD","A","2013",1315.91,
"ECU","GINSURANCEPREM","TOT","MLN_USD","A","2015",2316.344,
"ECU","GINSURANCEPREM","TOT","MLN_USD","A","2016",2135.468,
"LTU","GINSURANCEPREM","TOT","MLN_USD","A","2010",595.686,
"LTU","GINSURANCEPREM","TOT","MLN_USD","A","2011",684.78,
"LTU","GINSURANCEPREM","TOT","MLN_USD","A","2012",665.122,
"LTU","GINSURANCEPREM","TOT","MLN_USD","A","2013",753.055,
"LTU","GINSURANCEPREM","TOT","MLN_USD","A","2014",797.181,
"LTU","GINSURANCEPREM","TOT","MLN_USD","A","2015",715.459,
"LTU","GINSURANCEPREM","TOT","MLN_USD","A","2016",785.412,
"LTU","GINSURANCEPREM","TOT","MLN_USD","A","2017",893.207,
"LKA","GINSURANCEPREM","TOT","MLN_USD","A","2014",746.263,
"LKA","GINSURANCEPREM","TOT","MLN_USD","A","2015",930.647,
"LKA","GINSURANCEPREM","TOT","MLN_USD","A","2017",1127.947,
"HND","GINSURANCEPREM","TOT","MLN_USD","A","2013",368.433,
"HND","GINSURANCEPREM","TOT","MLN_USD","A","2014",379.349,
"HND","GINSURANCEPREM","TOT","MLN_USD","A","2015",397.651,
"TUN","GINSURANCEPREM","TOT","MLN_USD","A","2016",864.181,
"TUN","GINSURANCEPREM","TOT","MLN_USD","A","2017",908.935,
